when people ask y im vegetarian i just show them this,1
im here after watching goodbye internet the saddest video on earth im warning you now to never watch that video,3
omg how could anybody not like this i literally need to tell all my friends and ad this on my playlist and all of that lol,0
me too,3
thanks i really needed this,1
septile,1
thx vid totally helped me i got so scared watching miss home children even my wall started scaring me,0
i have a super soft spot for fluffy wuffy cute wuffy piggy pigs,1
amazing to see lovely ppl take care of animals need help and get sec changs in the life,1
thanks to you my day is even worse,2
when youre done watching walking dead season episode and need happiness,3
so cute,1
this is why im glad i dont eat goat or rabbit and the only pork i eat is bacon,0
people are crap heads,2
needed a happy fix and got it,1
i feel bad for eating bacon,3
i agree this is why we have veggies but unfortunately we need protein i love baby pigs but people dont see that there not just food they feel the same pain stress and feelings like we do,3
aww im so happy,1
this video made me hungry oo,3
youre trying to make me happy challenge excepted,2
the car is on fire and theres no driver at the wheel,3
and the sewers are all muddied with a thousand lonely suicides,3
and a dark wind blows,2
the government is corrupt,2
and were on so many drugs,1
with the radio on and the curtains drawn,1
were trapped in the belly of this horrible machine,3
and the machine is bleeding to death,3
the sun has fallen down,3
and the billboards are all leering,1
and the flags are all dead at the top of their poles,2
came here before looking up who charlie charlie thanks this was adorable love the goats pigs and bunnies,1
i was watching something so sad and this has brightened up my life i am tearing up,3
at is a dog in a red sweater at the base of the tree this looks exactly like our tina she lived t be years old,0
i downloaded a game that is about hacking and a unknown cellphone number just called me its fucking midnight the first video i see on my feed is dead by daylight now im legitimately fucking scared and now im here,2
this helps a little,1
if u are reading look back at the nd word then it is the best person in the world,1
im here cause i just a mailbox with my golf cart and im still crying only god can help me rn,3
good afternoon,1
i am in love with the music at can you tell me what the song is called so i can listen to it,1
omg so cute,1
you know who is the best friend in the world,1
read the first word,1
youre welcome,1
kaitlyn lang and after that we knew died,3
sun ff i didnt even want to read this comment but my eyes forced me to i knew what it said just by looking at the first words ive seen literally of these comments on every video i watch i see one i understand people are trying to help yt but this is getting ridiculous,0
sun ff guess who the better and nicer one is,1
can we take a moment to talk about the fact that that pig is blowing bubbles in the mud,0
man i really wanna kill myself what should i do,3
hey me too,1
bettie ok thank you for the helpful incite i now do not want to commit suicide,0
so fucking happy to be vegan i could never hurt such lovely creatures,1
have a dislike sir,2
i cam to this video after watching hours of columbine massacre,0
watched wake me up when september ends this makes me happy,1
i came here from a video talking about a man killing and directing children,3
creep,0
dissecting,0
came here after bud dwyer live suicide,3
i came here from watching the scariest sht haha anyone else,0
the royalty free music is real,1
my dad beats me,2
spent hours working homework decided to see this afterwards,0
made me happy,1
thanks for the video,1
by the way what song is playing in it,0
anyone else came here from saddest soccer deaths,3
all i want to know is why people disliked this please explain why please,3
mmmm bacon,1
wow people dislike this,0
just came here from watching shane ouija board vids this is helping me feel better,1
i have seen this video like times is adorable,1
this is not even making me feel better not even a grin is coming out of me just,3
just came here from watching the scariest videos on the internet but this is making me feel better,0
i came here from crying i watched someone talk about their dead snake and he cried and i cried it was a lot,3
